match_id,season,team1,team2,venue,toss_winner,toss_decision,batting_first,bowling_first,team1_score,team2_score,winner,win_margin_runs,win_margin_wickets,is_playoff,home_team
996,2024,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Delhi Capitals,Rajasthan Royals,179,187,Delhi Capitals,8,0,0,Rajasthan Royals
997,2024,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,field,Rajasthan Royals,Punjab Kings,196,179,Rajasthan Royals,17,0,0,Rajasthan Royals
998,2024,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Gujarat Titans,Rajasthan Royals,186,179,Rajasthan Royals,0,3,0,Rajasthan Royals
999,2024,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Rajasthan Royals,Lucknow Super Giants,171,143,Rajasthan Royals,28,0,0,Rajasthan Royals
1000,2024,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,field,Delhi Capitals,Sunrisers Hyderabad,146,168,Delhi Capitals,22,0,0,Sunrisers Hyderabad
1001,2024,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Punjab Kings,bat,Punjab Kings,Sunrisers Hyderabad,160,158,Sunrisers Hyderabad,0,7,0,Sunrisers Hyderabad
1002,2024,Sunrisers Hyderabad,Gujarat Titans,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,field,Gujarat Titans,Sunrisers Hyderabad,156,156,Sunrisers Hyderabad,0,3,0,Sunrisers Hyderabad
1003,2024,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,field,Lucknow Super Giants,Sunrisers Hyderabad,167,134,Sunrisers Hyderabad,0,4,0,Sunrisers Hyderabad
1004,2024,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Punjab Kings,field,Delhi Capitals,Punjab Kings,171,145,Delhi Capitals,26,0,0,Delhi Capitals
1005,2024,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Gujarat Titans,field,Delhi Capitals,Gujarat Titans,185,183,Delhi Capitals,2,0,0,Delhi Capitals
1006,2024,Delhi Capitals,Lucknow Super Giants,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Lucknow Super Giants,139,146,Lucknow Super Giants,0,7,0,Delhi Capitals
1007,2024,Punjab Kings,Gujarat Titans,"Punjab Cricket Association Stadium, Mohali",Gujarat Titans,bat,Gujarat Titans,Punjab Kings,142,157,Gujarat Titans,15,0,0,Punjab Kings
1008,2024,Punjab Kings,Lucknow Super Giants,"Punjab Cricket Association Stadium, Mohali",Lucknow Super Giants,bat,Lucknow Super Giants,Punjab Kings,159,188,Lucknow Super Giants,29,0,0,Punjab Kings
1009,2024,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,Lucknow Super Giants,Gujarat Titans,118,166,Lucknow Super Giants,48,0,0,Gujarat Titans
1010,2024,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,134,186,Chennai Super Kings,52,0,0,Mumbai Indians
1011,2024,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Royal Challengers Bengaluru,174,169,Mumbai Indians,5,0,0,Mumbai Indians
1012,2024,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,bat,Kolkata Knight Riders,Mumbai Indians,133,200,Kolkata Knight Riders,67,0,0,Mumbai Indians
1013,2024,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Rajasthan Royals,Mumbai Indians,166,112,Mumbai Indians,0,7,0,Mumbai Indians
1014,2024,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,209,190,Mumbai Indians,19,0,0,Mumbai Indians
1015,2024,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,151,176,Delhi Capitals,25,0,0,Mumbai Indians
1016,2024,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,field,Mumbai Indians,Punjab Kings,189,142,Mumbai Indians,47,0,0,Mumbai Indians
1017,2024,Mumbai Indians,Gujarat Titans,"Wankhede Stadium, Mumbai",Gujarat Titans,bat,Gujarat Titans,Mumbai Indians,173,182,Gujarat Titans,9,0,0,Mumbai Indians
1018,2024,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,field,Mumbai Indians,Lucknow Super Giants,194,223,Lucknow Super Giants,0,5,0,Mumbai Indians
1019,2024,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Chennai Super Kings,151,180,Royal Challengers Bengaluru,29,0,0,Chennai Super Kings
1020,2024,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Kolkata Knight Riders,173,123,Chennai Super Kings,50,0,0,Chennai Super Kings
1021,2024,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Rajasthan Royals,field,Chennai Super Kings,Rajasthan Royals,159,153,Chennai Super Kings,6,0,0,Chennai Super Kings
1022,2024,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Sunrisers Hyderabad,163,166,Sunrisers Hyderabad,0,7,0,Chennai Super Kings
1023,2024,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,field,Chennai Super Kings,Delhi Capitals,157,188,Delhi Capitals,0,4,0,Chennai Super Kings
1024,2024,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,bat,Punjab Kings,Chennai Super Kings,162,171,Punjab Kings,9,0,0,Chennai Super Kings
1025,2024,Chennai Super Kings,Gujarat Titans,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Gujarat Titans,166,166,Gujarat Titans,0,2,0,Chennai Super Kings
1026,2024,Chennai Super Kings,Lucknow Super Giants,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Lucknow Super Giants,190,144,Chennai Super Kings,46,0,0,Chennai Super Kings
1027,2024,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Kolkata Knight Riders,159,156,Royal Challengers Bengaluru,3,0,0,Royal Challengers Bengaluru
1028,2024,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bengaluru,145,145,Royal Challengers Bengaluru,0,7,0,Royal Challengers Bengaluru
1029,2024,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Sunrisers Hyderabad,Royal Challengers Bengaluru,182,162,Royal Challengers Bengaluru,0,6,0,Royal Challengers Bengaluru
1030,2024,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Delhi Capitals,177,167,Royal Challengers Bengaluru,10,0,0,Royal Challengers Bengaluru
1031,2024,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Punjab Kings,field,Royal Challengers Bengaluru,Punjab Kings,189,160,Royal Challengers Bengaluru,29,0,0,Royal Challengers Bengaluru
1032,2024,Royal Challengers Bengaluru,Gujarat Titans,"M. Chinnaswamy Stadium, Bengaluru",Gujarat Titans,bat,Gujarat Titans,Royal Challengers Bengaluru,160,180,Gujarat Titans,20,0,0,Royal Challengers Bengaluru
1033,2024,Royal Challengers Bengaluru,Lucknow Super Giants,"M. Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,bat,Lucknow Super Giants,Royal Challengers Bengaluru,150,177,Lucknow Super Giants,27,0,0,Royal Challengers Bengaluru
1034,2024,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Rajasthan Royals,124,160,Rajasthan Royals,0,2,0,Kolkata Knight Riders
1035,2024,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Sunrisers Hyderabad,Kolkata Knight Riders,183,200,Sunrisers Hyderabad,17,0,0,Kolkata Knight Riders
1036,2024,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,192,190,Kolkata Knight Riders,2,0,0,Kolkata Knight Riders
1037,2024,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,field,Kolkata Knight Riders,Punjab Kings,174,167,Kolkata Knight Riders,7,0,0,Kolkata Knight Riders
1038,2024,Kolkata Knight Riders,Gujarat Titans,"Eden Gardens, Kolkata",Gujarat Titans,bat,Gujarat Titans,Kolkata Knight Riders,155,160,Gujarat Titans,5,0,0,Kolkata Knight Riders
1039,2024,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Lucknow Super Giants,field,Kolkata Knight Riders,Lucknow Super Giants,185,189,Lucknow Super Giants,0,3,0,Kolkata Knight Riders
1040,2024,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Rajasthan Royals,153,169,Sunrisers Hyderabad,16,0,0,Rajasthan Royals
1041,2024,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,bat,Delhi Capitals,Rajasthan Royals,176,171,Rajasthan Royals,0,1,0,Rajasthan Royals
1042,2024,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,field,Rajasthan Royals,Punjab Kings,143,113,Rajasthan Royals,30,0,0,Rajasthan Royals
1043,2024,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Gujarat Titans,Rajasthan Royals,136,161,Gujarat Titans,25,0,0,Rajasthan Royals
1044,2024,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",Lucknow Super Giants,field,Rajasthan Royals,Lucknow Super Giants,162,159,Rajasthan Royals,3,0,0,Rajasthan Royals
1045,2024,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,163,195,Delhi Capitals,0,3,0,Sunrisers Hyderabad
1046,2024,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Punjab Kings,field,Sunrisers Hyderabad,Punjab Kings,178,170,Sunrisers Hyderabad,8,0,0,Sunrisers Hyderabad
1047,2024,Sunrisers Hyderabad,Gujarat Titans,"Rajiv Gandhi Intl. Stadium, Hyderabad",Gujarat Titans,bat,Gujarat Titans,Sunrisers Hyderabad,138,185,Gujarat Titans,47,0,0,Sunrisers Hyderabad
1048,2024,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi Intl. Stadium, Hyderabad",Lucknow Super Giants,bat,Lucknow Super Giants,Sunrisers Hyderabad,161,192,Lucknow Super Giants,31,0,0,Sunrisers Hyderabad
1049,2024,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Punjab Kings,field,Delhi Capitals,Punjab Kings,185,140,Delhi Capitals,45,0,0,Delhi Capitals
1050,2024,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Gujarat Titans,140,180,Gujarat Titans,0,5,0,Delhi Capitals
1051,2024,Delhi Capitals,Lucknow Super Giants,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,bat,Lucknow Super Giants,Delhi Capitals,143,179,Lucknow Super Giants,36,0,0,Delhi Capitals
1052,2024,Punjab Kings,Gujarat Titans,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,bat,Punjab Kings,Gujarat Titans,154,187,Gujarat Titans,0,4,0,Punjab Kings
1053,2024,Punjab Kings,Lucknow Super Giants,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,bat,Punjab Kings,Lucknow Super Giants,147,199,Lucknow Super Giants,0,1,0,Punjab Kings
1054,2024,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,Lucknow Super Giants,Gujarat Titans,176,154,Gujarat Titans,0,4,0,Gujarat Titans
1055,2025,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,field,Mumbai Indians,Chennai Super Kings,167,175,Chennai Super Kings,0,9,0,Mumbai Indians
1056,2025,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Royal Challengers Bengaluru,162,159,Mumbai Indians,3,0,0,Mumbai Indians
1057,2025,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,174,140,Mumbai Indians,34,0,0,Mumbai Indians
1058,2025,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,bat,Rajasthan Royals,Mumbai Indians,150,187,Rajasthan Royals,37,0,0,Mumbai Indians
1059,2025,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,169,141,Mumbai Indians,28,0,0,Mumbai Indians
1060,2025,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,157,120,Mumbai Indians,0,5,0,Mumbai Indians
1061,2025,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,bat,Punjab Kings,Mumbai Indians,179,219,Punjab Kings,40,0,0,Mumbai Indians
1062,2025,Mumbai Indians,Gujarat Titans,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Gujarat Titans,173,157,Mumbai Indians,16,0,0,Mumbai Indians
1063,2025,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Lucknow Super Giants,174,175,Lucknow Super Giants,0,5,0,Mumbai Indians
1064,2025,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Chennai Super Kings,186,148,Chennai Super Kings,0,1,0,Chennai Super Kings
1065,2025,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Kolkata Knight Riders,187,178,Chennai Super Kings,9,0,0,Chennai Super Kings
1066,2025,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Rajasthan Royals,182,163,Chennai Super Kings,19,0,0,Chennai Super Kings
1067,2025,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,field,Chennai Super Kings,Sunrisers Hyderabad,187,176,Chennai Super Kings,11,0,0,Chennai Super Kings
1068,2025,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,field,Chennai Super Kings,Delhi Capitals,166,150,Chennai Super Kings,16,0,0,Chennai Super Kings
1069,2025,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,bat,Punjab Kings,Chennai Super Kings,196,173,Chennai Super Kings,0,8,0,Chennai Super Kings
1070,2025,Chennai Super Kings,Gujarat Titans,"M. A. Chidambaram Stadium, Chennai",Gujarat Titans,bat,Gujarat Titans,Chennai Super Kings,130,148,Gujarat Titans,18,0,0,Chennai Super Kings
1071,2025,Chennai Super Kings,Lucknow Super Giants,"M. A. Chidambaram Stadium, Chennai",Lucknow Super Giants,field,Chennai Super Kings,Lucknow Super Giants,176,164,Chennai Super Kings,12,0,0,Chennai Super Kings
1072,2025,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Kolkata Knight Riders,Royal Challengers Bengaluru,168,176,Kolkata Knight Riders,8,0,0,Royal Challengers Bengaluru
1073,2025,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,field,Royal Challengers Bengaluru,Rajasthan Royals,167,195,Rajasthan Royals,0,6,0,Royal Challengers Bengaluru
1074,2025,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,field,Royal Challengers Bengaluru,Sunrisers Hyderabad,140,144,Sunrisers Hyderabad,0,4,0,Royal Challengers Bengaluru
1075,2025,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Delhi Capitals,170,127,Royal Challengers Bengaluru,43,0,0,Royal Challengers Bengaluru
1076,2025,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Punjab Kings,field,Royal Challengers Bengaluru,Punjab Kings,168,200,Punjab Kings,0,3,0,Royal Challengers Bengaluru
1077,2025,Royal Challengers Bengaluru,Gujarat Titans,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Gujarat Titans,Royal Challengers Bengaluru,168,173,Gujarat Titans,5,0,0,Royal Challengers Bengaluru
1078,2025,Royal Challengers Bengaluru,Lucknow Super Giants,"M. Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,field,Royal Challengers Bengaluru,Lucknow Super Giants,146,149,Lucknow Super Giants,0,7,0,Royal Challengers Bengaluru
1079,2025,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Rajasthan Royals,165,156,Kolkata Knight Riders,9,0,0,Kolkata Knight Riders
1080,2025,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Sunrisers Hyderabad,Kolkata Knight Riders,175,197,Sunrisers Hyderabad,22,0,0,Kolkata Knight Riders
1081,2025,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,150,168,Delhi Capitals,0,3,0,Kolkata Knight Riders
1082,2025,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Punjab Kings,Kolkata Knight Riders,187,181,Kolkata Knight Riders,0,2,0,Kolkata Knight Riders
1083,2025,Kolkata Knight Riders,Gujarat Titans,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Gujarat Titans,Kolkata Knight Riders,140,204,Gujarat Titans,64,0,0,Kolkata Knight Riders
1084,2025,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Lucknow Super Giants,Kolkata Knight Riders,135,155,Lucknow Super Giants,20,0,0,Kolkata Knight Riders
1085,2025,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Rajasthan Royals,Sunrisers Hyderabad,167,173,Sunrisers Hyderabad,0,6,0,Rajasthan Royals
1086,2025,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,field,Rajasthan Royals,Delhi Capitals,192,161,Rajasthan Royals,31,0,0,Rajasthan Royals
1087,2025,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,field,Rajasthan Royals,Punjab Kings,166,166,Punjab Kings,0,5,0,Rajasthan Royals
1088,2025,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Gujarat Titans,Rajasthan Royals,208,156,Rajasthan Royals,0,1,0,Rajasthan Royals
1089,2025,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Lucknow Super Giants,Rajasthan Royals,167,140,Rajasthan Royals,0,4,0,Rajasthan Royals
1090,2025,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,field,Delhi Capitals,Sunrisers Hyderabad,163,212,Delhi Capitals,49,0,0,Sunrisers Hyderabad
1091,2025,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Punjab Kings,field,Sunrisers Hyderabad,Punjab Kings,168,155,Sunrisers Hyderabad,13,0,0,Sunrisers Hyderabad
1092,2025,Sunrisers Hyderabad,Gujarat Titans,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Gujarat Titans,168,193,Gujarat Titans,0,4,0,Sunrisers Hyderabad
1093,2025,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi Intl. Stadium, Hyderabad",Lucknow Super Giants,field,Sunrisers Hyderabad,Lucknow Super Giants,127,196,Lucknow Super Giants,0,3,0,Sunrisers Hyderabad
1094,2025,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Punjab Kings,143,157,Punjab Kings,0,8,0,Delhi Capitals
1095,2025,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,Gujarat Titans,Delhi Capitals,176,164,Delhi Capitals,0,1,0,Delhi Capitals
1096,2025,Delhi Capitals,Lucknow Super Giants,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,field,Delhi Capitals,Lucknow Super Giants,139,173,Lucknow Super Giants,0,4,0,Delhi Capitals
1097,2025,Punjab Kings,Gujarat Titans,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,field,Gujarat Titans,Punjab Kings,133,213,Gujarat Titans,80,0,0,Punjab Kings
1098,2025,Punjab Kings,Lucknow Super Giants,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,field,Lucknow Super Giants,Punjab Kings,149,175,Lucknow Super Giants,26,0,0,Punjab Kings
1099,2025,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,field,Gujarat Titans,Lucknow Super Giants,181,163,Gujarat Titans,18,0,0,Gujarat Titans
1100,2025,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,field,Mumbai Indians,Chennai Super Kings,160,173,Chennai Super Kings,0,1,0,Mumbai Indians
1101,2025,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Royal Challengers Bengaluru,Mumbai Indians,158,208,Royal Challengers Bengaluru,50,0,0,Mumbai Indians
1102,2025,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,bat,Kolkata Knight Riders,Mumbai Indians,133,187,Kolkata Knight Riders,54,0,0,Mumbai Indians
1103,2025,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Rajasthan Royals,154,173,Rajasthan Royals,0,4,0,Mumbai Indians
1104,2025,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,203,171,Mumbai Indians,32,0,0,Mumbai Indians
1105,2025,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Delhi Capitals,Mumbai Indians,162,165,Delhi Capitals,3,0,0,Mumbai Indians
1106,2025,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,bat,Punjab Kings,Mumbai Indians,175,146,Mumbai Indians,0,2,0,Mumbai Indians
